medicine_name,generic_name,platform,day,price,is_stockout
Ibuprofen 400mg,Ibuprofen IP 400mg,Tata 1mg,3,38.34,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Tata 1mg,4,38.17,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Tata 1mg,5,36.88,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Tata 1mg,6,37.54,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Tata 1mg,7,36.87,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Tata 1mg,8,37.04,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Tata 1mg,9,37.6,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Tata 1mg,10,37.22,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Tata 1mg,11,37.42,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Tata 1mg,12,38.13,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Tata 1mg,13,38.42,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Tata 1mg,14,38.5,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Tata 1mg,15,38.6,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Tata 1mg,16,37.44,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Tata 1mg,17,37.89,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Tata 1mg,18,38.58,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Tata 1mg,19,39.44,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Tata 1mg,20,40.49,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Tata 1mg,21,39.07,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Tata 1mg,22,39.48,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Tata 1mg,23,38.07,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Tata 1mg,24,39.66,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Tata 1mg,25,40.71,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Tata 1mg,26,38.79,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Tata 1mg,27,39.05,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Tata 1mg,28,40.18,1
Ibuprofen 400mg,Ibuprofen IP 400mg,Tata 1mg,29,39.67,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Tata 1mg,30,38.34,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Apollo Pharmacy,1,35.45,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Apollo Pharmacy,2,36.93,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Apollo Pharmacy,3,35.8,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Apollo Pharmacy,4,35.9,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Apollo Pharmacy,5,36.76,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Apollo Pharmacy,6,36.54,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Apollo Pharmacy,7,36.16,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Apollo Pharmacy,8,36.06,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Apollo Pharmacy,9,38.71,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Apollo Pharmacy,10,37.59,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Apollo Pharmacy,11,37.14,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Apollo Pharmacy,12,37.29,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Apollo Pharmacy,13,36.91,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Apollo Pharmacy,14,37.33,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Apollo Pharmacy,15,37.04,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Apollo Pharmacy,16,36.69,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Apollo Pharmacy,17,37.66,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Apollo Pharmacy,18,37.28,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Apollo Pharmacy,19,37.9,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Apollo Pharmacy,20,38.13,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Apollo Pharmacy,21,38.14,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Apollo Pharmacy,22,37.24,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Apollo Pharmacy,23,37.7,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Apollo Pharmacy,24,37.89,1
Ibuprofen 400mg,Ibuprofen IP 400mg,Apollo Pharmacy,25,38.9,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Apollo Pharmacy,26,38.96,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Apollo Pharmacy,27,37.89,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Apollo Pharmacy,28,37.6,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Apollo Pharmacy,29,40.33,0
Ibuprofen 400mg,Ibuprofen IP 400mg,Apollo Pharmacy,30,39.01,0
Allegra 120mg,Fexofenadine HCl 120mg,PharmEasy,1,175.14,0
Allegra 120mg,Fexofenadine HCl 120mg,PharmEasy,2,178.17,0
Allegra 120mg,Fexofenadine HCl 120mg,PharmEasy,3,183.98,0
Allegra 120mg,Fexofenadine HCl 120mg,PharmEasy,4,187.92,0
Allegra 120mg,Fexofenadine HCl 120mg,PharmEasy,5,187.24,0
Allegra 120mg,Fexofenadine HCl 120mg,PharmEasy,6,182.0,0
Allegra 120mg,Fexofenadine HCl 120mg,PharmEasy,7,171.21,0
Allegra 120mg,Fexofenadine HCl 120mg,PharmEasy,8,180.81,0
Allegra 120mg,Fexofenadine HCl 120mg,PharmEasy,9,177.25,0
Allegra 120mg,Fexofenadine HCl 120mg,PharmEasy,10,181.31,0
Allegra 120mg,Fexofenadine HCl 120mg,PharmEasy,11,177.88,0
Allegra 120mg,Fexofenadine HCl 120mg,PharmEasy,12,179.73,0
Allegra 120mg,Fexofenadine HCl 120mg,PharmEasy,13,184.39,0
Allegra 120mg,Fexofenadine HCl 120mg,PharmEasy,14,180.56,0
Allegra 120mg,Fexofenadine HCl 120mg,PharmEasy,15,180.42,0
Allegra 120mg,Fexofenadine HCl 120mg,PharmEasy,16,181.42,0
Allegra 120mg,Fexofenadine HCl 120mg,PharmEasy,17,191.13,0
Allegra 120mg,Fexofenadine HCl 120mg,PharmEasy,18,177.8,0
Allegra 120mg,Fexofenadine HCl 120mg,PharmEasy,19,182.91,0
Allegra 120mg,Fexofenadine HCl 120mg,PharmEasy,20,188.33,0
Allegra 120mg,Fexofenadine HCl 120mg,PharmEasy,21,181.91,0
Allegra 120mg,Fexofenadine HCl 120mg,PharmEasy,22,186.6,0
Allegra 120mg,Fexofenadine HCl 120mg,PharmEasy,23,177.55,0
Allegra 120mg,Fexofenadine HCl 120mg,PharmEasy,24,181.67,0
Allegra 120mg,Fexofenadine HCl 120mg,PharmEasy,25,179.62,0
Allegra 120mg,Fexofenadine HCl 120mg,PharmEasy,26,182.37,0
Allegra 120mg,Fexofenadine HCl 120mg,PharmEasy,27,182.55,0
Allegra 120mg,Fexofenadine HCl 120mg,PharmEasy,28,183.01,0
Allegra 120mg,Fexofenadine HCl 120mg,PharmEasy,29,185.95,0
Allegra 120mg,Fexofenadine HCl 120mg,PharmEasy,30,174.91,0
Allegra 120mg,Fexofenadine HCl 120mg,Netmeds,1,169.03,0
Allegra 120mg,Fexofenadine HCl 120mg,Netmeds,2,171.92,0
Allegra 120mg,Fexofenadine HCl 120mg,Netmeds,3,164.88,0
Allegra 120mg,Fexofenadine HCl 120mg,Netmeds,4,173.52,0
Allegra 120mg,Fexofenadine HCl 120mg,Netmeds,5,169.36,0
Allegra 120mg,Fexofenadine HCl 120mg,Netmeds,6,170.97,0
Allegra 120mg,Fexofenadine HCl 120mg,Netmeds,7,174.77,0
Allegra 120mg,Fexofenadine HCl 120mg,Netmeds,8,176.16,1
Allegra 120mg,Fexofenadine HCl 120mg,Netmeds,9,174.13,0
Allegra 120mg,Fexofenadine HCl 120mg,Netmeds,10,168.11,1
Allegra 120mg,Fexofenadine HCl 120mg,Netmeds,11,174.15,0
Allegra 120mg,Fexofenadine HCl 120mg,Netmeds,12,174.49,1
Allegra 120mg,Fexofenadine HCl 120mg,Netmeds,13,173.86,0
Allegra 120mg,Fexofenadine HCl 120mg,Netmeds,14,177.38,0
Allegra 120mg,Fexofenadine HCl 120mg,Netmeds,15,172.79,0
Allegra 120mg,Fexofenadine HCl 120mg,Netmeds,16,177.42,0
Allegra 120mg,Fexofenadine HCl 120mg,Netmeds,17,177.5,0
Allegra 120mg,Fexofenadine HCl 120mg,Netmeds,18,175.19,0
Allegra 120mg,Fexofenadine HCl 120mg,Netmeds,19,173.91,0
Allegra 120mg,Fexofenadine HCl 120mg,Netmeds,20,174.58,0
Allegra 120mg,Fexofenadine HCl 120mg,Netmeds,21,178.91,0
Allegra 120mg,Fexofenadine HCl 120mg,Netmeds,22,176.86,0
Allegra 120mg,Fexofenadine HCl 120mg,Netmeds,23,169.77,0
Allegra 120mg,Fexofenadine HCl 120mg,Netmeds,24,174.76,0
Allegra 120mg,Fexofenadine HCl 120mg,Netmeds,25,170.6,0
Allegra 120mg,Fexofenadine HCl 120mg,Netmeds,26,171.37,0
Allegra 120mg,Fexofenadine HCl 120mg,Netmeds,27,172.43,0
Allegra 120mg,Fexofenadine HCl 120mg,Netmeds,28,168.99,0
Allegra 120mg,Fexofenadine HCl 120mg,Netmeds,29,170.8,0
Allegra 120mg,Fexofenadine HCl 120mg,Netmeds,30,179.2,0
Allegra 120mg,Fexofenadine HCl 120mg,Tata 1mg,1,186.61,0
Allegra 120mg,Fexofenadine HCl 120mg,Tata 1mg,2,192.43,0
Allegra 120mg,Fexofenadine HCl 120mg,Tata 1mg,3,189.95,0
Allegra 120mg,Fexofenadine HCl 120mg,Tata 1mg,4,191.49,0
Allegra 120mg,Fexofenadine HCl 120mg,Tata 1mg,5,191.76,0
Allegra 120mg,Fexofenadine HCl 120mg,Tata 1mg,6,186.02,0
Allegra 120mg,Fexofenadine HCl 120mg,Tata 1mg,7,192.91,0
Allegra 120mg,Fexofenadine HCl 120mg,Tata 1mg,8,185.14,0
Allegra 120mg,Fexofenadine HCl 120mg,Tata 1mg,9,187.27,0
Allegra 120mg,Fexofenadine HCl 120mg,Tata 1mg,10,192.2,0
Allegra 120mg,Fexofenadine HCl 120mg,Tata 1mg,11,186.29,1
Allegra 120mg,Fexofenadine HCl 120mg,Tata 1mg,12,182.78,0
Allegra 120mg,Fexofenadine HCl 120mg,Tata 1mg,13,191.62,1
Allegra 120mg,Fexofenadine HCl 120mg,Tata 1mg,14,184.49,0
Allegra 120mg,Fexofenadine HCl 120mg,Tata 1mg,15,193.07,0
Allegra 120mg,Fexofenadine HCl 120mg,Tata 1mg,16,189.46,0
Allegra 120mg,Fexofenadine HCl 120mg,Tata 1mg,17,191.97,0
Allegra 120mg,Fexofenadine HCl 120mg,Tata 1mg,18,192.0,0
Allegra 120mg,Fexofenadine HCl 120mg,Tata 1mg,19,193.76,0
Allegra 120mg,Fexofenadine HCl 120mg,Tata 1mg,20,193.32,0
Allegra 120mg,Fexofenadine HCl 120mg,Tata 1mg,21,187.26,1
Allegra 120mg,Fexofenadine HCl 120mg,Tata 1mg,22,190.28,0
Allegra 120mg,Fexofenadine HCl 120mg,Tata 1mg,23,192.56,0
Allegra 120mg,Fexofenadine HCl 120mg,Tata 1mg,24,196.81,0
Allegra 120mg,Fexofenadine HCl 120mg,Tata 1mg,25,193.85,0
Allegra 120mg,Fexofenadine HCl 120mg,Tata 1mg,26,196.62,1
Allegra 120mg,Fexofenadine HCl 120mg,Tata 1mg,27,193.16,0
Allegra 120mg,Fexofenadine HCl 120mg,Tata 1mg,28,195.92,0
Allegra 120mg,Fexofenadine HCl 120mg,Tata 1mg,29,192.84,0
Allegra 120mg,Fexofenadine HCl 120mg,Tata 1mg,30,195.95,0
Allegra 120mg,Fexofenadine HCl 120mg,Apollo Pharmacy,1,182.41,0
Allegra 120mg,Fexofenadine HCl 120mg,Apollo Pharmacy,2,189.54,0
Allegra 120mg,Fexofenadine HCl 120mg,Apollo Pharmacy,3,185.74,0
Allegra 120mg,Fexofenadine HCl 120mg,Apollo Pharmacy,4,178.86,0
Allegra 120mg,Fexofenadine HCl 120mg,Apollo Pharmacy,5,185.45,0
Allegra 120mg,Fexofenadine HCl 120mg,Apollo Pharmacy,6,176.49,0
Allegra 120mg,Fexofenadine HCl 120mg,Apollo Pharmacy,7,186.6,0
Allegra 120mg,Fexofenadine HCl 120mg,Apollo Pharmacy,8,187.65,0
Allegra 120mg,Fexofenadine HCl 120mg,Apollo Pharmacy,9,191.68,0
Allegra 120mg,Fexofenadine HCl 120mg,Apollo Pharmacy,10,182.74,0
Allegra 120mg,Fexofenadine HCl 120mg,Apollo Pharmacy,11,191.91,0
Allegra 120mg,Fexofenadine HCl 120mg,Apollo Pharmacy,12,184.81,0
Allegra 120mg,Fexofenadine HCl 120mg,Apollo Pharmacy,13,182.17,0
Allegra 120mg,Fexofenadine HCl 120mg,Apollo Pharmacy,14,183.22,0
Allegra 120mg,Fexofenadine HCl 120mg,Apollo Pharmacy,15,187.17,0
Allegra 120mg,Fexofenadine HCl 120mg,Apollo Pharmacy,16,181.97,0
Allegra 120mg,Fexofenadine HCl 120mg,Apollo Pharmacy,17,184.07,1
Allegra 120mg,Fexofenadine HCl 120mg,Apollo Pharmacy,18,186.66,0
Allegra 120mg,Fexofenadine HCl 120mg,Apollo Pharmacy,19,191.21,0
Allegra 120mg,Fexofenadine HCl 120mg,Apollo Pharmacy,20,188.74,0
Allegra 120mg,Fexofenadine HCl 120mg,Apollo Pharmacy,21,185.86,0
Allegra 120mg,Fexofenadine HCl 120mg,Apollo Pharmacy,22,187.85,0
Allegra 120mg,Fexofenadine HCl 120mg,Apollo Pharmacy,23,186.79,0
Allegra 120mg,Fexofenadine HCl 120mg,Apollo Pharmacy,24,181.77,0
Allegra 120mg,Fexofenadine HCl 120mg,Apollo Pharmacy,25,192.55,0
Allegra 120mg,Fexofenadine HCl 120mg,Apollo Pharmacy,26,191.98,0
Allegra 120mg,Fexofenadine HCl 120mg,Apollo Pharmacy,27,186.03,0
Allegra 120mg,Fexofenadine HCl 120mg,Apollo Pharmacy,28,184.74,0
Allegra 120mg,Fexofenadine HCl 120mg,Apollo Pharmacy,29,182.35,0
Allegra 120mg,Fexofenadine HCl 120mg,Apollo Pharmacy,30,188.89,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,PharmEasy,1,202.62,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,PharmEasy,2,196.98,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,PharmEasy,3,201.31,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,PharmEasy,4,203.68,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,PharmEasy,5,198.43,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,PharmEasy,6,199.81,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,PharmEasy,7,199.88,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,PharmEasy,8,197.81,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,PharmEasy,9,200.19,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,PharmEasy,10,194.81,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,PharmEasy,11,200.08,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,PharmEasy,12,200.23,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,PharmEasy,13,201.05,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,PharmEasy,14,203.32,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,PharmEasy,15,196.69,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,PharmEasy,16,197.43,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,PharmEasy,17,198.62,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,PharmEasy,18,196.62,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,PharmEasy,19,204.28,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,PharmEasy,20,199.77,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,PharmEasy,21,201.97,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,PharmEasy,22,198.81,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,PharmEasy,23,200.86,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,PharmEasy,24,203.6,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,PharmEasy,25,203.9,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,PharmEasy,26,198.58,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,PharmEasy,27,202.38,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,PharmEasy,28,199.47,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,PharmEasy,29,202.43,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,PharmEasy,30,200.46,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Netmeds,1,197.06,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Netmeds,2,193.29,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Netmeds,3,191.8,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Netmeds,4,183.07,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Netmeds,5,189.44,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Netmeds,6,193.81,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Netmeds,7,190.5,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Netmeds,8,197.28,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Netmeds,9,194.52,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Netmeds,10,189.61,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Netmeds,11,197.04,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Netmeds,12,190.16,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Netmeds,13,198.54,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Netmeds,14,197.58,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Netmeds,15,192.62,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Netmeds,16,185.84,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Netmeds,17,192.52,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Netmeds,18,187.63,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Netmeds,19,189.59,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Netmeds,20,189.95,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Netmeds,21,187.9,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Netmeds,22,193.04,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Netmeds,23,189.57,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Netmeds,24,191.52,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Netmeds,25,190.48,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Netmeds,26,194.44,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Netmeds,27,194.25,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Netmeds,28,191.63,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Netmeds,29,194.93,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Netmeds,30,197.67,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Tata 1mg,1,201.33,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Tata 1mg,2,207.74,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Tata 1mg,3,206.37,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Tata 1mg,4,207.6,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Tata 1mg,5,201.1,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Tata 1mg,6,201.69,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Tata 1mg,7,199.16,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Tata 1mg,8,208.7,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Tata 1mg,9,208.69,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Tata 1mg,10,216.83,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Tata 1mg,11,211.69,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Tata 1mg,12,202.25,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Tata 1mg,13,213.43,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Tata 1mg,14,227.89,1
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Tata 1mg,15,202.75,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Tata 1mg,16,218.84,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Tata 1mg,17,211.51,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Tata 1mg,18,210.02,1
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Tata 1mg,19,209.51,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Tata 1mg,20,213.38,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Tata 1mg,21,210.35,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Tata 1mg,22,207.45,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Tata 1mg,23,210.05,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Tata 1mg,24,213.91,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Tata 1mg,25,215.38,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Tata 1mg,26,220.36,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Tata 1mg,27,213.11,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Tata 1mg,28,218.24,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Tata 1mg,29,212.08,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Tata 1mg,30,212.73,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Apollo Pharmacy,1,203.63,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Apollo Pharmacy,2,205.08,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Apollo Pharmacy,3,207.85,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Apollo Pharmacy,4,202.54,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Apollo Pharmacy,5,200.87,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Apollo Pharmacy,6,208.5,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Apollo Pharmacy,7,208.27,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Apollo Pharmacy,8,210.81,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Apollo Pharmacy,9,202.44,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Apollo Pharmacy,10,204.06,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Apollo Pharmacy,11,209.17,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Apollo Pharmacy,12,203.3,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Apollo Pharmacy,13,207.91,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Apollo Pharmacy,14,204.62,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Apollo Pharmacy,15,206.82,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Apollo Pharmacy,16,200.92,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Apollo Pharmacy,17,206.05,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Apollo Pharmacy,18,193.6,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Apollo Pharmacy,19,210.82,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Apollo Pharmacy,20,209.17,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Apollo Pharmacy,21,202.23,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Apollo Pharmacy,22,213.33,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Apollo Pharmacy,23,210.93,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Apollo Pharmacy,24,201.89,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Apollo Pharmacy,25,204.34,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Apollo Pharmacy,26,202.29,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Apollo Pharmacy,27,208.14,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Apollo Pharmacy,28,204.47,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Apollo Pharmacy,29,199.1,0
Augmentin 625mg,Amoxicillin + Clavulanic Acid 625mg,Apollo Pharmacy,30,206.72,0
Telmisartan 40mg,Telmisartan 40mg,PharmEasy,1,76.47,0
Telmisartan 40mg,Telmisartan 40mg,PharmEasy,2,75.36,0
Telmisartan 40mg,Telmisartan 40mg,PharmEasy,3,76.12,0
Telmisartan 40mg,Telmisartan 40mg,PharmEasy,4,75.7,0
Telmisartan 40mg,Telmisartan 40mg,PharmEasy,5,76.6,0
Telmisartan 40mg,Telmisartan 40mg,PharmEasy,6,76.03,0
Telmisartan 40mg,Telmisartan 40mg,PharmEasy,7,75.52,0
Telmisartan 40mg,Telmisartan 40mg,PharmEasy,8,75.94,0
Telmisartan 40mg,Telmisartan 40mg,PharmEasy,9,78.17,1
Telmisartan 40mg,Telmisartan 40mg,PharmEasy,10,76.9,0
Telmisartan 40mg,Telmisartan 40mg,PharmEasy,11,74.67,0
Telmisartan 40mg,Telmisartan 40mg,PharmEasy,12,76.32,0
Telmisartan 40mg,Telmisartan 40mg,PharmEasy,13,76.8,0
Telmisartan 40mg,Telmisartan 40mg,PharmEasy,14,76.17,0
Telmisartan 40mg,Telmisartan 40mg,PharmEasy,15,73.64,0
Telmisartan 40mg,Telmisartan 40mg,PharmEasy,16,75.31,0
Telmisartan 40mg,Telmisartan 40mg,PharmEasy,17,76.08,0
Telmisartan 40mg,Telmisartan 40mg,PharmEasy,18,79.63,0
Telmisartan 40mg,Telmisartan 40mg,PharmEasy,19,77.63,0
Telmisartan 40mg,Telmisartan 40mg,PharmEasy,20,74.68,0
Telmisartan 40mg,Telmisartan 40mg,PharmEasy,21,76.96,0
Telmisartan 40mg,Telmisartan 40mg,PharmEasy,22,79.19,0
Telmisartan 40mg,Telmisartan 40mg,PharmEasy,23,76.42,0
Telmisartan 40mg,Telmisartan 40mg,PharmEasy,24,78.96,0
